State,Year,Month,Indicator,Data Value
VA,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",312
VA,2019,March,Heroin (T40.1),562
VA,2019,March,Cocaine (T40.5),391
VA,2019,May,Psychostimulants with abuse potential (T43.6),158
VA,2019,May,Natural & semi-synthetic opioids (T40.2),234
VA,2019,May,Number of Deaths,"68,642"
VA,2019,May,"Synthetic opioids, excl. methadone (T40.4)",901
VA,2019,May,Number of Drug Overdose Deaths,"1,497"
VA,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,101"
VA,2019,May,Percent with drugs specified,99.46559786
VA,2019,May,Methadone (T40.3),95
VA,2019,May,Cocaine (T40.5),373
VA,2019,May,"Opioids (T40.0-T40.4,T40.6)","1,255"
VA,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309
VA,2019,May,Heroin (T40.1),577
VA,2019,November,Psychostimulants with abuse potential (T43.6),192
VA,2019,November,Methadone (T40.3),79
VA,2019,November,"Synthetic opioids, excl. methadone (T40.4)",936
VA,2019,November,Number of Drug Overdose Deaths,"1,498"
VA,2019,November,Natural & semi-synthetic opioids (T40.2),250
VA,2019,November,Percent with drugs specified,99.06542056
VA,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,111"
VA,2019,November,Number of Deaths,"69,378"
VA,2019,November,"Opioids (T40.0-T40.4,T40.6)","1,221"
VA,2019,November,Heroin (T40.1),532
VA,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",313
VA,2019,November,Cocaine (T40.5),388
VA,2019,October,Psychostimulants with abuse potential (T43.6),185
VA,2019,October,Cocaine (T40.5),380
VA,2019,October,Number of Drug Overdose Deaths,"1,474"
VA,2019,October,Natural & semi-synthetic opioids (T40.2),251
VA,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",317
VA,2019,October,"Synthetic opioids, excl. methadone (T40.4)",911
VA,2019,October,"Opioids (T40.0-T40.4,T40.6)","1,205"
VA,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,092"
VA,2019,October,Methadone (T40.3),83
VA,2019,October,Number of Deaths,"69,320"
VA,2019,October,Percent with drugs specified,99.05020353
VA,2019,October,Heroin (T40.1),533
VA,2019,September,"Synthetic opioids, excl. methadone (T40.4)",888
VA,2019,September,Number of Drug Overdose Deaths,"1,451"
VA,2019,September,Psychostimulants with abuse potential (T43.6),177
VA,2019,September,Number of Deaths,"69,498"
VA,2019,September,Natural & semi-synthetic opioids (T40.2),243
VA,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",306
VA,2019,September,Heroin (T40.1),534
VA,2019,September,Cocaine (T40.5),362
VA,2019,September,Methadone (T40.3),79
VA,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,070"
VA,2019,September,"Opioids (T40.0-T40.4,T40.6)","1,184"
VA,2019,September,Percent with drugs specified,98.8973122
VA,2020,April,Number of Drug Overdose Deaths,"1,659"
VA,2020,April,Percent with drugs specified,98.97528632
VA,2020,April,Psychostimulants with abuse potential (T43.6),258
VA,2020,April,"Synthetic opioids, excl. methadone (T40.4)","1,138"
VA,2020,April,Number of Deaths,"71,745"
VA,2020,April,"Opioids (T40.0-T40.4,T40.6)","1,363"
VA,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,298"
VA,2020,April,Heroin (T40.1),522
VA,2020,April,Natural & semi-synthetic opioids (T40.2),256
VA,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",318
VA,2020,April,Methadone (T40.3),75
VA,2020,April,Cocaine (T40.5),461
VA,2020,August,Psychostimulants with abuse potential (T43.6),342
VA,2020,August,Methadone (T40.3),82
VA,2020,August,Percent with drugs specified,99.29542023
VA,2020,August,Cocaine (T40.5),537
VA,2020,August,Number of Drug Overdose Deaths,"1,987"
VA,2020,August,"Opioids (T40.0-T40.4,T40.6)","1,701"
VA,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,645"
VA,2020,August,Number of Deaths,"74,673"
VA,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",339
VA,2020,August,Natural & semi-synthetic opioids (T40.2),272
VA,2020,August,Heroin (T40.1),567
VA,2020,August,"Synthetic opioids, excl. methadone (T40.4)","1,480"
VA,2020,December,"Opioids (T40.0-T40.4,T40.6)","1,863"
VA,2020,December,Natural & semi-synthetic opioids (T40.2),277
VA,2020,December,Psychostimulants with abuse potential (T43.6),405
VA,2020,December,Percent with drugs specified,98.81006865
VA,2020,December,"Synthetic opioids, excl. methadone (T40.4)","1,640"
VA,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",352
VA,2020,December,Methadone (T40.3),89
VA,2020,December,Number of Deaths,"79,510"
VA,2020,December,Number of Drug Overdose Deaths,"2,185"
VA,2020,December,Heroin (T40.1),503
VA,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,813"
VA,2020,December,Cocaine (T40.5),541
VA,2020,February,"Synthetic opioids, excl. methadone (T40.4)","1,022"
VA,2020,February,Number of Drug Overdose Deaths,"1,569"
VA,2020,February,Psychostimulants with abuse potential (T43.6),207
VA,2020,February,Percent with drugs specified,99.10771192
VA,2020,February,Natural & semi-synthetic opioids (T40.2),246
VA,2020,February,Methadone (T40.3),79
VA,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,196"
VA,2020,February,Heroin (T40.1),525
VA,2020,February,Cocaine (T40.5),443
VA,2020,February,Number of Deaths,"70,242"
VA,2020,February,"Opioids (T40.0-T40.4,T40.6)","1,283"
VA,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309
VA,2020,January,Number of Drug Overdose Deaths,"1,564"
VA,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,177"
VA,2020,January,Natural & semi-synthetic opioids (T40.2),246
VA,2020,January,"Synthetic opioids, excl. methadone (T40.4)","1,003"
VA,2020,January,Percent with drugs specified,99.10485934
VA,2020,January,Number of Deaths,"69,962"
VA,2020,January,Heroin (T40.1),533
VA,2020,January,Psychostimulants with abuse potential (T43.6),208
VA,2020,January,Cocaine (T40.5),432
VA,2020,January,"Opioids (T40.0-T40.4,T40.6)","1,276"
VA,2020,January,Methadone (T40.3),81
VA,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309
VA,2020,July,Percent with drugs specified,99.01041667
VA,2020,July,Number of Deaths,"73,807"
VA,2020,July,Natural & semi-synthetic opioids (T40.2),273
VA,2020,July,Psychostimulants with abuse potential (T43.6),330
VA,2020,July,Heroin (T40.1),563
VA,2020,July,"Synthetic opioids, excl. methadone (T40.4)","1,405"
VA,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",336
VA,2020,July,Number of Drug Overdose Deaths,"1,920"
VA,2020,July,Methadone (T40.3),78
VA,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,570"
VA,2020,July,Cocaine (T40.5),530
VA,2020,July,"Opioids (T40.0-T40.4,T40.6)","1,622"
VA,2020,June,"Opioids (T40.0-T40.4,T40.6)","1,520"
VA,2020,June,Percent with drugs specified,98.95489549
VA,2020,June,Number of Deaths,"73,023"
VA,2020,June,Natural & semi-synthetic opioids (T40.2),265
VA,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,464"
VA,2020,June,Heroin (T40.1),551
VA,2020,June,"Synthetic opioids, excl. methadone (T40.4)","1,307"
VA,2020,June,Psychostimulants with abuse potential (T43.6),309
VA,2020,June,Number of Drug Overdose Deaths,"1,818"
VA,2020,June,Methadone (T40.3),75
VA,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",326
VA,2020,June,Cocaine (T40.5),504
VA,2020,March,"Synthetic opioids, excl. methadone (T40.4)","1,059"
VA,2020,March,Psychostimulants with abuse potential (T43.6),220
VA,2020,March,Number of Deaths,"70,553"
VA,2020,March,Number of Drug Overdose Deaths,"1,590"
VA,2020,March,Percent with drugs specified,98.93081761
VA,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,219"
VA,2020,March,Heroin (T40.1),521
VA,2020,March,Natural & semi-synthetic opioids (T40.2),244
VA,2020,March,"Opioids (T40.0-T40.4,T40.6)","1,294"
VA,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",304
VA,2020,March,Methadone (T40.3),74
VA,2020,March,Cocaine (T40.5),455
VA,2020,May,Number of Drug Overdose Deaths,"1,759"
VA,2020,May,"Opioids (T40.0-T40.4,T40.6)","1,466"
VA,2020,May,Heroin (T40.1),542
VA,2020,May,Percent with drugs specified,98.9766913
VA,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",330
VA,2020,May,"Synthetic opioids, excl. methadone (T40.4)","1,246"
VA,2020,May,Methadone (T40.3),80
VA,2020,May,Natural & semi-synthetic opioids (T40.2),265
VA,2020,May,Cocaine (T40.5),486
VA,2020,May,Psychostimulants with abuse potential (T43.6),278
VA,2020,May,Number of Deaths,"72,629"
VA,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,408"
VA,2020,November,"Synthetic opioids, excl. methadone (T40.4)","1,598"
VA,2020,November,Number of Drug Overdose Deaths,"2,135"
VA,2020,November,"Opioids (T40.0-T40.4,T40.6)","1,822"
VA,2020,November,Natural & semi-synthetic opioids (T40.2),266
VA,2020,November,Psychostimulants with abuse potential (T43.6),393
VA,2020,November,Percent with drugs specified,98.96955504
VA,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,769"
VA,2020,November,Cocaine (T40.5),543
VA,2020,November,Methadone (T40.3),88
VA,2020,November,Number of Deaths,"77,532"
VA,2020,November,Heroin (T40.1),514
VA,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",337
VA,2020,October,Psychostimulants with abuse potential (T43.6),375
VA,2020,October,Cocaine (T40.5),546
VA,2020,October,"Synthetic opioids, excl. methadone (T40.4)","1,557"
VA,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,732"
VA,2020,October,"Opioids (T40.0-T40.4,T40.6)","1,787"
VA,2020,October,Number of Deaths,"76,491"
VA,2020,October,Number of Drug Overdose Deaths,"2,090"
VA,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",338
VA,2020,October,Percent with drugs specified,99.0430622
VA,2020,October,Natural & semi-synthetic opioids (T40.2),264
VA,2020,October,Methadone (T40.3),91
VA,2020,October,Heroin (T40.1),533
VA,2020,September,Psychostimulants with abuse potential (T43.6),356
VA,2020,September,Number of Drug Overdose Deaths,"2,046"
VA,2020,September,"Opioids (T40.0-T40.4,T40.6)","1,755"
VA,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",340
VA,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,698"
VA,2020,September,"Synthetic opioids, excl. methadone (T40.4)","1,530"
VA,2020,September,Percent with drugs specified,99.21798631
VA,2020,September,Natural & semi-synthetic opioids (T40.2),269
VA,2020,September,Cocaine (T40.5),543
VA,2020,September,Heroin (T40.1),554
VA,2020,September,Number of Deaths,"75,602"
VA,2020,September,Methadone (T40.3),87
VA,2021,April,Number of Drug Overdose Deaths,"2,484"
VA,2021,April,Psychostimulants with abuse potential (T43.6),494
VA,2021,April,"Opioids (T40.0-T40.4,T40.6)","2,108"
VA,2021,April,Natural & semi-synthetic opioids (T40.2),288
VA,2021,April,"Synthetic opioids, excl. methadone (T40.4)","1,893"
VA,2021,April,Methadone (T40.3),105
VA,2021,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,061"
VA,2021,April,Percent with drugs specified,98.83252818
VA,2021,April,Number of Deaths,"82,909"
VA,2021,April,Heroin (T40.1),501
VA,2021,April,Cocaine (T40.5),631
VA,2021,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",372
VA,2021,August,Natural & semi-synthetic opioids (T40.2),281
VA,2021,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,066"
VA,2021,August,Number of Deaths,"82,894"
VA,2021,August,Psychostimulants with abuse potential (T43.6),522
VA,2021,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",361
VA,2021,August,Number of Drug Overdose Deaths,"2,496"
VA,2021,August,Percent with drugs specified,98.71794872
VA,2021,August,Heroin (T40.1),422
VA,2021,August,"Opioids (T40.0-T40.4,T40.6)","2,102"
VA,2021,August,Methadone (T40.3),104
VA,2021,August,"Synthetic opioids, excl. methadone (T40.4)","1,916"
VA,2021,August,Cocaine (T40.5),687
VA,2021,December,Cocaine (T40.5),746
VA,2021,December,Heroin (T40.1),407
VA,2021,December,"Synthetic opioids, excl. methadone (T40.4)","2,047"
VA,2021,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,181"
VA,2021,December,Natural & semi-synthetic opioids (T40.2),278
VA,2021,December,Number of Drug Overdose Deaths,"2,603"
VA,2021,December,"Opioids (T40.0-T40.4,T40.6)","2,208"
VA,2021,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",357
VA,2021,December,Percent with drugs specified,99.00115252
VA,2021,December,Psychostimulants with abuse potential (T43.6),566
VA,2021,December,Methadone (T40.3),103
VA,2021,December,Number of Deaths,"85,049"
VA,2021,February,Percent with drugs specified,98.70856651
VA,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",369
VA,2021,February,Number of Drug Overdose Deaths,"2,323"
VA,2021,February,"Synthetic opioids, excl. methadone (T40.4)","1,774"
VA,2021,February,Natural & semi-synthetic opioids (T40.2),286
VA,2021,February,Cocaine (T40.5),563
VA,2021,February,Number of Deaths,"83,204"
VA,2021,February,"Opioids (T40.0-T40.4,T40.6)","1,987"
VA,2021,February,Psychostimulants with abuse potential (T43.6),455
VA,2021,February,Methadone (T40.3),102
VA,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,943"
VA,2021,February,Heroin (T40.1),494
VA,2021,January,"Synthetic opioids, excl. methadone (T40.4)","1,720"
VA,2021,January,Number of Drug Overdose Deaths,"2,259"
VA,2021,January,"Opioids (T40.0-T40.4,T40.6)","1,936"
VA,2021,January,Natural & semi-synthetic opioids (T40.2),283
VA,2021,January,Percent with drugs specified,98.7605135
VA,2021,January,Number of Deaths,"81,974"
VA,2021,January,Cocaine (T40.5),556
VA,2021,January,Psychostimulants with abuse potential (T43.6),429
VA,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,888"
VA,2021,January,Methadone (T40.3),97
VA,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",365
VA,2021,January,Heroin (T40.1),504
VA,2021,July,"Opioids (T40.0-T40.4,T40.6)","2,089"
VA,2021,July,Number of Drug Overdose Deaths,"2,471"
VA,2021,July,Natural & semi-synthetic opioids (T40.2),281
VA,2021,July,Methadone (T40.3),102
VA,2021,July,Psychostimulants with abuse potential (T43.6),494
VA,2021,July,Percent with drugs specified,98.74544719
VA,2021,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,049"
VA,2021,July,Cocaine (T40.5),665
VA,2021,July,"Synthetic opioids, excl. methadone (T40.4)","1,897"
VA,2021,July,Number of Deaths,"82,388"
VA,2021,July,Heroin (T40.1),418
VA,2021,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",360
VA,2021,June,"Opioids (T40.0-T40.4,T40.6)","2,092"
VA,2021,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,052"
VA,2021,June,Number of Drug Overdose Deaths,"2,485"
VA,2021,June,Psychostimulants with abuse potential (T43.6),498
VA,2021,June,Natural & semi-synthetic opioids (T40.2),279
VA,2021,June,Cocaine (T40.5),658
VA,2021,June,Percent with drugs specified,98.75251509
VA,2021,June,Number of Deaths,"82,526"
VA,2021,June,Methadone (T40.3),102
VA,2021,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",357
VA,2021,June,"Synthetic opioids, excl. methadone (T40.4)","1,892"
VA,2021,June,Heroin (T40.1),422
VA,2021,March,"Opioids (T40.0-T40.4,T40.6)","2,079"
VA,2021,March,"Synthetic opioids, excl. methadone (T40.4)","1,861"
VA,2021,March,Psychostimulants with abuse potential (T43.6),486
VA,2021,March,Natural & semi-synthetic opioids (T40.2),298
VA,2021,March,Number of Drug Overdose Deaths,"2,429"
VA,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,034"
VA,2021,March,Percent with drugs specified,98.76492384
VA,2021,March,Number of Deaths,"83,436"
VA,2021,March,Methadone (T40.3),107
VA,2021,March,Heroin (T40.1),495
VA,2021,March,Cocaine (T40.5),591
VA,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",383
VA,2021,May,"Synthetic opioids, excl. methadone (T40.4)","1,862"
VA,2021,May,Psychostimulants with abuse potential (T43.6),502
VA,2021,May,Number of Drug Overdose Deaths,"2,458"
VA,2021,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,024"
VA,2021,May,Percent with drugs specified,98.77949552
VA,2021,May,Natural & semi-synthetic opioids (T40.2),284
VA,2021,May,"Opioids (T40.0-T40.4,T40.6)","2,067"
VA,2021,May,Heroin (T40.1),451
VA,2021,May,Cocaine (T40.5),630
VA,2021,May,Number of Deaths,"82,603"
VA,2021,May,Methadone (T40.3),100
VA,2021,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",361
VA,2021,November,"Synthetic opioids, excl. methadone (T40.4)","2,009"
VA,2021,November,Heroin (T40.1),418
VA,2021,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",369
VA,2021,November,Methadone (T40.3),102
VA,2021,November,Cocaine (T40.5),729
VA,2021,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,151"
VA,2021,November,Natural & semi-synthetic opioids (T40.2),290
VA,2021,November,Percent with drugs specified,98.91219891
VA,2021,November,Number of Drug Overdose Deaths,"2,574"
VA,2021,November,"Opioids (T40.0-T40.4,T40.6)","2,179"
VA,2021,November,Psychostimulants with abuse potential (T43.6),556
VA,2021,November,Number of Deaths,"85,392"
VA,2021,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,123"
VA,2021,October,Natural & semi-synthetic opioids (T40.2),283
VA,2021,October,Methadone (T40.3),101
VA,2021,October,Heroin (T40.1),416
VA,2021,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",363
VA,2021,October,Psychostimulants with abuse potential (T43.6),546
VA,2021,October,Cocaine (T40.5),716
VA,2021,October,"Synthetic opioids, excl. methadone (T40.4)","1,985"
VA,2021,October,Number of Deaths,"85,000"
VA,2021,October,Percent with drugs specified,98.82766706
VA,2021,October,"Opioids (T40.0-T40.4,T40.6)","2,153"
VA,2021,October,Number of Drug Overdose Deaths,"2,559"
VA,2021,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,104"
VA,2021,September,Natural & semi-synthetic opioids (T40.2),281
VA,2021,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",362
VA,2021,September,Methadone (T40.3),104
VA,2021,September,Heroin (T40.1),420
VA,2021,September,Percent with drugs specified,98.73866772
VA,2021,September,Psychostimulants with abuse potential (T43.6),546
VA,2021,September,"Opioids (T40.0-T40.4,T40.6)","2,135"
VA,2021,September,Number of Drug Overdose Deaths,"2,537"
VA,2021,September,Cocaine (T40.5),696
VA,2021,September,Number of Deaths,"83,906"
VA,2021,September,"Synthetic opioids, excl. methadone (T40.4)","1,960"
VA,2022,April,Number of Drug Overdose Deaths,"2,482"
VA,2022,April,"Synthetic opioids, excl. methadone (T40.4)","1,961"
VA,2022,April,Methadone (T40.3),79
VA,2022,April,Psychostimulants with abuse potential (T43.6),557
VA,2022,April,"Opioids (T40.0-T40.4,T40.6)","2,109"
VA,2022,April,Percent with drugs specified,98.9524577
VA,2022,April,Natural & semi-synthetic opioids (T40.2),253
VA,2022,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,084"
VA,2022,April,Number of Deaths,"85,037"
VA,2022,April,Heroin (T40.1),325
VA,2022,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",317
VA,2022,April,Cocaine (T40.5),759
VA,2022,August,Number of Drug Overdose Deaths,"2,506"
VA,2022,August,"Synthetic opioids, excl. methadone (T40.4)","1,983"
VA,2022,August,Psychostimulants with abuse potential (T43.6),573
VA,2022,August,Methadone (T40.3),78
VA,2022,August,Percent with drugs specified,99.08220271
VA,2022,August,"Opioids (T40.0-T40.4,T40.6)","2,125"
VA,2022,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",311
VA,2022,August,Number of Deaths,"85,164"
VA,2022,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,101"
VA,2022,August,Heroin (T40.1),291
VA,2022,August,Natural & semi-synthetic opioids (T40.2),241
VA,2022,August,Cocaine (T40.5),827
VA,2022,February,"Opioids (T40.0-T40.4,T40.6)","2,180"
VA,2022,February,"Synthetic opioids, excl. methadone (T40.4)","2,024"
VA,2022,February,Psychostimulants with abuse potential (T43.6),580
VA,2022,February,Number of Drug Overdose Deaths,"2,584"
VA,2022,February,Percent with drugs specified,98.95510836
VA,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,153"
VA,2022,February,Natural & semi-synthetic opioids (T40.2),266
VA,2022,February,Cocaine (T40.5),755
VA,2022,February,Heroin (T40.1),380
VA,2022,February,Number of Deaths,"85,281"
VA,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",335
VA,2022,February,Methadone (T40.3),87
VA,2022,January,"Opioids (T40.0-T40.4,T40.6)","2,170"
VA,2022,January,Psychostimulants with abuse potential (T43.6),565
VA,2022,January,Heroin (T40.1),387
VA,2022,January,Percent with drugs specified,98.83449883
VA,2022,January,Number of Deaths,"85,358"
VA,2022,January,Cocaine (T40.5),747
VA,2022,January,"Synthetic opioids, excl. methadone (T40.4)","2,014"
VA,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,142"
VA,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",332
VA,2022,January,Number of Drug Overdose Deaths,"2,574"
VA,2022,January,Natural & semi-synthetic opioids (T40.2),263
VA,2022,January,Methadone (T40.3),91
VA,2022,July,Number of Drug Overdose Deaths,"2,501"
VA,2022,July,Psychostimulants with abuse potential (T43.6),580
VA,2022,July,"Opioids (T40.0-T40.4,T40.6)","2,112"
VA,2022,July,"Synthetic opioids, excl. methadone (T40.4)","1,970"
VA,2022,July,Percent with drugs specified,99.08036785
VA,2022,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,089"
VA,2022,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309
VA,2022,July,Number of Deaths,"85,577"
VA,2022,July,Methadone (T40.3),80
VA,2022,July,Heroin (T40.1),309
VA,2022,July,Natural & semi-synthetic opioids (T40.2),238
VA,2022,July,Cocaine (T40.5),805
VA,2022,June,Psychostimulants with abuse potential (T43.6),570
VA,2022,June,"Opioids (T40.0-T40.4,T40.6)","2,112"
VA,2022,June,Number of Drug Overdose Deaths,"2,494"
VA,2022,June,Methadone (T40.3),78
VA,2022,June,Natural & semi-synthetic opioids (T40.2),244
VA,2022,June,Percent with drugs specified,99.11788292
VA,2022,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,087"
VA,2022,June,Number of Deaths,"85,332"
VA,2022,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",313
VA,2022,June,"Synthetic opioids, excl. methadone (T40.4)","1,970"
VA,2022,June,Heroin (T40.1),329
VA,2022,June,Cocaine (T40.5),795
VA,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,133"
VA,2022,March,"Synthetic opioids, excl. methadone (T40.4)","2,006"
VA,2022,March,Percent with drugs specified,98.97999215
VA,2022,March,Methadone (T40.3),81
VA,2022,March,Number of Drug Overdose Deaths,"2,549"
VA,2022,March,"Opioids (T40.0-T40.4,T40.6)","2,159"
VA,2022,March,Heroin (T40.1),364
VA,2022,March,Number of Deaths,"85,287"
VA,2022,March,Natural & semi-synthetic opioids (T40.2),256
VA,2022,March,Psychostimulants with abuse potential (T43.6),572
VA,2022,March,Cocaine (T40.5),765
VA,2022,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",323
VA,2022,May,"Synthetic opioids, excl. methadone (T40.4)","1,977"
VA,2022,May,Number of Drug Overdose Deaths,"2,493"
VA,2022,May,Methadone (T40.3),78
VA,2022,May,Natural & semi-synthetic opioids (T40.2),247
VA,2022,May,Psychostimulants with abuse potential (T43.6),558
VA,2022,May,"Opioids (T40.0-T40.4,T40.6)","2,119"
VA,2022,May,Number of Deaths,"85,009"
VA,2022,May,Cocaine (T40.5),795
VA,2022,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",315
VA,2022,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,095"
VA,2022,May,Heroin (T40.1),329
VA,2022,May,Percent with drugs specified,99.03730445
VA,2022,November,Natural & semi-synthetic opioids (T40.2),223
VA,2022,November,Number of Deaths,"82,673"
VA,2022,November,Percent with drugs specified,99.01639344
VA,2022,November,Number of Drug Overdose Deaths,"2,440"
VA,2022,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",290
VA,2022,November,Methadone (T40.3),74
VA,2022,November,Cocaine (T40.5),851
VA,2022,November,Heroin (T40.1),246
VA,2022,November,"Opioids (T40.0-T40.4,T40.6)","2,063"
VA,2022,November,Psychostimulants with abuse potential (T43.6),563
VA,2022,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,040"
VA,2022,November,"Synthetic opioids, excl. methadone (T40.4)","1,936"
VA,2022,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,072"
VA,2022,October,Percent with drugs specified,99.14979757
VA,2022,October,Natural & semi-synthetic opioids (T40.2),231
VA,2022,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",295
VA,2022,October,Number of Deaths,"83,183"
VA,2022,October,Heroin (T40.1),264
VA,2022,October,Number of Drug Overdose Deaths,"2,470"
VA,2022,October,"Opioids (T40.0-T40.4,T40.6)","2,096"
VA,2022,October,Psychostimulants with abuse potential (T43.6),566
VA,2022,October,Cocaine (T40.5),841
VA,2022,October,"Synthetic opioids, excl. methadone (T40.4)","1,961"
VA,2022,October,Methadone (T40.3),73
VA,2022,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,079"
VA,2022,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",300
